unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66469329,2025-10-13T22:58:48.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11369,89-15 ASTORIA BOULEVARD,ASTORIA BOULEVARD,,,,,ADDRESS,EAST ELMHURST,,N/A,Open,2025-11-12T22:58:48.000,The graffiti on this property has been scheduled to be removed by the City.,2025-10-13T22:58:48.000,03 QUEENS,4011010041,QUEENS,1017561,217563,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76377385,-73.87975041,"
,  
(40.763773854295444, -73.87975040893762)"
66466976,2025-10-13T22:58:41.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11378,59-36 72 STREET,72 STREET,,,,,ADDRESS,MASPETH,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,05 QUEENS,4028340036,QUEENS,1015196,203080,ONLINE,Unspecified,QUEENS,,,,,,,,40.72403027,-73.88835446,"
,  
(40.72403026687698, -73.88835446332904)"
66472730,2025-10-13T22:58:31.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,4005 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,12 MANHATTAN,1021380108,MANHATTAN,1000941,245763,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8412221,-73.93967692,"
,  
(40.84122209866462, -73.9396769211721)"
66462629,2025-10-13T22:58:15.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,227 CHERRY STREET,CHERRY STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,03 MANHATTAN,1002487501,MANHATTAN,986777,198336,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71106289,-73.99088498,"
,  
(40.711062893490016, -73.99088498319651)"
66466695,2025-10-13T22:57:55.000,2025-10-13T23:03:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:03:11.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66464484,2025-10-13T22:57:49.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,168 BAY   32 STREET,BAY   32 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   32 STREET,,In Progress,,,2025-10-14T02:23:35.000,11 BROOKLYN,3064167502,BROOKLYN,985470,157110,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59790683,-73.99560686,"
,  
(40.5979068268989, -73.99560685604763)"
66462379,2025-10-13T22:57:46.000,2025-10-13T23:27:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10301,27 ELY STREET,ELY STREET,BRIGHTON AVENUE,CORSON AVENUE,BRIGHTON AVENUE,CORSON AVENUE,ADDRESS,STATEN ISLAND,ELY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:27:51.000,01 STATEN ISLAND,5001030005,STATEN ISLAND,959947,171367,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.63700608,-74.08756488,"
,  
(40.637006076555274, -74.08756487862571)"
66465111,2025-10-13T22:57:44.000,2025-10-14T00:13:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,99 FEATHERBED LANE,FEATHERBED LANE,JESUP AVENUE,SHAKESPEARE AVENUE,JESUP AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,FEATHERBED LANE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-14T00:13:57.000,05 BRONX,2028760043,BRONX,1006857,247593,MOBILE,Unspecified,BRONX,,,,,,,,40.84623175,-73.9182897,"
,  
(40.84623174685688, -73.91828969890558)"
66468030,2025-10-13T22:57:35.000,2025-10-13T23:03:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:03:06.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66472287,2025-10-13T22:56:35.000,2025-10-13T23:19:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10030,149 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  142 STREET,WEST  145 STREET,WEST  142 STREET,WEST  145 STREET,ADDRESS,NEW YORK,EDGECOMBE AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-10-13T23:19:25.000,09 MANHATTAN,1020510091,MANHATTAN,999548,238692,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82181676,-73.9447275,"
,  
(40.8218167614615, -73.94472749743754)"
66467812,2025-10-13T22:56:34.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11369,85-05 ASTORIA BOULEVARD,ASTORIA BOULEVARD,,,,,ADDRESS,EAST ELMHURST,,N/A,Open,,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,2025-10-13T22:56:34.000,03 QUEENS,4010970001,QUEENS,1016416,217816,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76447251,-73.88388254,"
,  
(40.764472513472626, -73.8838825361389)"
66469752,2025-10-13T22:56:27.000,2025-10-13T23:02:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:02:57.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66469939,2025-10-13T22:56:25.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,2502 AVENUE D,AVENUE D,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,17 BROOKLYN,3052120001,BROOKLYN,997251,172686,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64065025,-73.95315422,"
,  
(40.64065024874057, -73.95315421863694)"
66469659,2025-10-13T22:56:11.000,2025-10-13T23:02:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:03:00.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66471350,2025-10-13T22:55:54.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,450 EAST  184 STREET,EAST  184 STREET,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",2025-10-13T00:00:00.000,06 BRONX,2030380055,BRONX,1013697,251229,PHONE,Unspecified,BRONX,,,,,,,,40.85619132,-73.89355139,"
,  
(40.85619132024811, -73.89355138736937)"
66471530,2025-10-13T22:55:48.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10451,888 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,04 BRONX,2024590034,BRONX,1005629,240444,ONLINE,Unspecified,BRONX,,,,,,,,40.82661288,-73.92275094,"
,  
(40.826612877616085, -73.92275094257623)"
66470737,2025-10-13T22:55:29.000,2025-10-13T23:29:15.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10019,250 WEST   50 STREET,WEST   50 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   50 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-10-13T23:29:19.000,05 MANHATTAN,1010210001,MANHATTAN,988396,216832,ONLINE,Unspecified,MANHATTAN,Truck,,,,,,,40.76182923,-73.98503377,"
,  
(40.76182923096574, -73.98503376979151)"
66465946,2025-10-13T22:55:25.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11226,1527 ALBEMARLE ROAD,ALBEMARLE ROAD,MARLBOROUGH ROAD,BUCKINGHAM ROAD,MARLBOROUGH ROAD,BUCKINGHAM ROAD,ADDRESS,BROOKLYN,ALBEMARLE ROAD,,In Progress,,,2025-10-14T01:55:44.000,14 BROOKLYN,,BROOKLYN,993915,174905,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64674519,-73.96517146,"
,  
(40.64674519437362, -73.96517146166654)"
66462716,2025-10-13T22:55:20.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11104,43-33 48 STREET,48 STREET,,,,,ADDRESS,SUNNYSIDE,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",2025-10-13T00:00:00.000,02 QUEENS,4001397501,QUEENS,1007359,210380,PHONE,Unspecified,QUEENS,,,,,,,,40.74409091,-73.91660333,"
,  
(40.7440909052983, -73.91660333306818)"
66471047,2025-10-13T22:55:00.000,2025-10-13T23:03:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:03:06.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66464085,2025-10-13T22:54:55.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,135 WEST  225 STREET,WEST  225 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,08 BRONX,1022150470,MANHATTAN,1008669,258029,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.87487059,-73.91170242,"
,  
(40.874870586144844, -73.91170242438503)"
66463079,2025-10-13T22:54:51.000,2025-10-14T00:32:50.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10030,108 WEST  140 STREET,WEST  140 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  140 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:32:54.000,10 MANHATTAN,,MANHATTAN,1001163,237091,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81741952,-73.93889645,"
,  
(40.817419524013, -73.93889645175304)"
66472142,2025-10-13T22:54:48.000,2025-10-13T22:56:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,14 AUBURN PLACE,AUBURN PLACE,ST EDWARDS STREET,NORTH ELLIOTT PLACE,ST EDWARDS STREET,NORTH ELLIOTT PLACE,ADDRESS,BROOKLYN,AUBURN PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T22:57:02.000,02 BROOKLYN,3020400001,BROOKLYN,990600,192236,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69431791,-73.97710098,"
,  
(40.694317907496355, -73.97710098115013)"
66462414,2025-10-13T22:54:47.000,2025-10-13T23:02:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:02:51.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66467681,2025-10-13T22:54:39.000,2025-10-14T01:36:00.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10019,813 9 AVENUE,9 AVENUE,WEST   53 STREET,WEST   54 STREET,WEST   53 STREET,WEST   54 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,"The Department of Transportation inspected the condition and issued a summons to the responsible party. A re-inspection will be done within 10 days. If the condition still exists, a second summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2025-10-14T01:36:05.000,04 MANHATTAN,1010630034,MANHATTAN,987784,218295,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76584505,-73.9872422,"
,  
(40.765845054502094, -73.98724219811693)"
66472455,2025-10-13T22:53:33.000,2025-10-13T23:03:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:03:08.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66469688,2025-10-13T22:53:22.000,2025-10-13T23:02:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:02:51.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66470438,2025-10-13T22:53:12.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Electronics Store,Business,11217,139 FLATBUSH AVENUE,FLATBUSH AVENUE,4 AVENUE,ATLANTIC AVENUE,4 AVENUE,ATLANTIC AVENUE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,In Progress,,,,02 BROOKLYN,3020017501,BROOKLYN,990423,188646,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68446431,-73.97774256,"
,  
(40.68446430869504, -73.97774255817804)"
66467887,2025-10-13T22:53:00.000,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11433,,,,,ARCHER AVENUE,MERRICK BOULEVARD,INTERSECTION,QUEENS,,N/A,Open,,,,12 QUEENS,,QUEENS,1041685,195985,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70442391,-73.79284949,"
,  
(40.70442391454814, -73.79284948963108)"
66463341,2025-10-13T22:52:58.000,2025-10-14T01:24:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,9 AVENUE,9 AVENUE,9 AVENUE,118 STREET,9 AVENUE,118 STREET,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-10-14T01:24:22.000,07 QUEENS,,QUEENS,1025856,226887,ONLINE,Unspecified,QUEENS,,,,,,,,40.7893306,-73.84974856,"
,  
(40.789330597826975, -73.84974855520584)"
66464608,2025-10-13T22:52:58.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Debt Collection Agency,Business,23327,Spring Oaks Capital LLC P.O. BOX 1216,P.O. BOX 1216,,,,,,Chesapeake,,,In Progress,,,,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,
